os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem
8736,garantia,Não,15,OS_ENTREGUES_DIA,12,"[8736, 'garantia', 'Não']",2024-03-12 00:00:00,,suzano,mar_24.xlsx
8770,Jocy,Não,16,OS_ENTREGUES_DIA,12,"[8770, 'Jocy', 'Não']",2024-03-12 00:00:00,,suzano,mar_24.xlsx
8837,taty,Não,17,OS_ENTREGUES_DIA,12,"[8837, 'taty', 'Não']",2024-03-12 00:00:00,,suzano,mar_24.xlsx
8854,Ariani,Não,18,OS_ENTREGUES_DIA,12,"[8854, 'Ariani', 'Não']",2024-03-12 00:00:00,,suzano,mar_24.xlsx
8438,garantia,Não,15,OS_ENTREGUES_DIA,13,"[8438, 'garantia', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8592,taty,Não,16,OS_ENTREGUES_DIA,13,"[8592, 'taty', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8773,taty,Não,17,OS_ENTREGUES_DIA,13,"[8773, 'taty', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8787,garantia,Não,18,OS_ENTREGUES_DIA,13,"[8787, 'garantia', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8788,taty,Não,19,OS_ENTREGUES_DIA,13,"[8788, 'taty', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8808,jocy,Não,20,OS_ENTREGUES_DIA,13,"[8808, 'jocy', 'Não']",2024-03-13 00:00:00,,suzano,mar_24.xlsx
8810,ARIANI,Não,15,OS_ENTREGUES_DIA,14,"[8810, 'ARIANI', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8849,ARIANI,Não,16,OS_ENTREGUES_DIA,14,"[8849, 'ARIANI', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8846,ARIANI,Não,17,OS_ENTREGUES_DIA,14,"[8846, 'ARIANI', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8717,TATY,Não,18,OS_ENTREGUES_DIA,14,"[8717, 'TATY', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8794,JOCY,Não,19,OS_ENTREGUES_DIA,14,"[8794, 'JOCY', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8654,TATY,Não,20,OS_ENTREGUES_DIA,14,"[8654, 'TATY', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8793,ARIANI,Não,21,OS_ENTREGUES_DIA,14,"[8793, 'ARIANI', 'Não']",2024-03-14 00:00:00,,suzano,mar_24.xlsx
8440,jocy,Não,15,OS_ENTREGUES_DIA,15,"[8440, 'jocy', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8692,jocy,Não,16,OS_ENTREGUES_DIA,15,"[8692, 'jocy', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8711,jocy,Não,17,OS_ENTREGUES_DIA,15,"[8711, 'jocy', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8712,jocy,Não,18,OS_ENTREGUES_DIA,15,"[8712, 'jocy', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8753,taty,Não,19,OS_ENTREGUES_DIA,15,"[8753, 'taty', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8798,jocy,Não,20,OS_ENTREGUES_DIA,15,"[8798, 'jocy', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8879,taty,Não,21,OS_ENTREGUES_DIA,15,"[8879, 'taty', 'Não']",2024-03-15 00:00:00,,suzano,mar_24.xlsx
8763,jocy,Não,15,OS_ENTREGUES_DIA,16,"[8763, 'jocy', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8793,ariani,Não,16,OS_ENTREGUES_DIA,16,"[8793, 'ariani', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8803,jocy,Não,17,OS_ENTREGUES_DIA,16,"[8803, 'jocy', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8806,jocy,Não,18,OS_ENTREGUES_DIA,16,"[8806, 'jocy', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8824,ariani,Não,19,OS_ENTREGUES_DIA,16,"[8824, 'ariani', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8839,taty,Não,20,OS_ENTREGUES_DIA,16,"[8839, 'taty', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8840,taty,Não,21,OS_ENTREGUES_DIA,16,"[8840, 'taty', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8844,jocy,Não,22,OS_ENTREGUES_DIA,16,"[8844, 'jocy', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8875,taty,Não,23,OS_ENTREGUES_DIA,16,"[8875, 'taty', 'Não']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,16,"['Entrega de Carne', '', '']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,16,"['OS', 'Parcelas', 'Valor Total']",2024-03-16 00:00:00,,suzano,mar_24.xlsx
8842,taty,Não,15,OS_ENTREGUES_DIA,18,"[8842, 'taty', 'Não']",2024-03-18 00:00:00,,suzano,mar_24.xlsx
8843,jocy,Não,16,OS_ENTREGUES_DIA,18,"[8843, 'jocy', 'Não']",2024-03-18 00:00:00,,suzano,mar_24.xlsx
8694,jocy,Não,15,OS_ENTREGUES_DIA,19,"[8694, 'jocy', 'Não']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8765,taty,Sim,16,OS_ENTREGUES_DIA,19,"[8765, 'taty', 'Sim']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8817,ariani,Sim,17,OS_ENTREGUES_DIA,19,"[8817, 'ariani', 'Sim']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8818,jocy,Não,18,OS_ENTREGUES_DIA,19,"[8818, 'jocy', 'Não']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8875,ariani,Sim,19,OS_ENTREGUES_DIA,19,"[8875, 'ariani', 'Sim']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8876,ariani,Sim,20,OS_ENTREGUES_DIA,19,"[8876, 'ariani', 'Sim']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8878,taty,Não,21,OS_ENTREGUES_DIA,19,"[8878, 'taty', 'Não']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8883,jocy,Não,22,OS_ENTREGUES_DIA,19,"[8883, 'jocy', 'Não']",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8713,TATY,Não,15,OS_ENTREGUES_DIA,20,"[8713, 'TATY', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8796,JOCY,Não,16,OS_ENTREGUES_DIA,20,"[8796, 'JOCY', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8807,JOCY,Não,17,OS_ENTREGUES_DIA,20,"[8807, 'JOCY', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8683,JOCY,Não,18,OS_ENTREGUES_DIA,20,"[8683, 'JOCY', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8718,TATY,Não,19,OS_ENTREGUES_DIA,20,"[8718, 'TATY', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8850,GARANTIA,Não,20,OS_ENTREGUES_DIA,20,"[8850, 'GARANTIA', 'Não']",2024-03-20 00:00:00,,suzano,mar_24.xlsx
8904,jocy,Não,15,OS_ENTREGUES_DIA,21,"[8904, 'jocy', 'Não']",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8833,taty,Não,16,OS_ENTREGUES_DIA,21,"[8833, 'taty', 'Não']",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8747,jocy,Não,17,OS_ENTREGUES_DIA,21,"[8747, 'jocy', 'Não']",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8663,jocy,Não,18,OS_ENTREGUES_DIA,21,"[8663, 'jocy', 'Não']",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8664,jocy,Não,19,OS_ENTREGUES_DIA,21,"[8664, 'jocy', 'Não']",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8755,jocy,Sim,15,OS_ENTREGUES_DIA,22,"[8755, 'jocy', 'Sim']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8754,jocy,Sim,16,OS_ENTREGUES_DIA,22,"[8754, 'jocy', 'Sim']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8912,taty,Não,17,OS_ENTREGUES_DIA,22,"[8912, 'taty', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8777,jocy,Não,18,OS_ENTREGUES_DIA,22,"[8777, 'jocy', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8903,taty,Não,19,OS_ENTREGUES_DIA,22,"[8903, 'taty', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8870,ariani,Não,20,OS_ENTREGUES_DIA,22,"[8870, 'ariani', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8869,ariani,Não,21,OS_ENTREGUES_DIA,22,"[8869, 'ariani', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8838,ariani,Não,22,OS_ENTREGUES_DIA,22,"[8838, 'ariani', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8858,taty,Não,23,OS_ENTREGUES_DIA,22,"[8858, 'taty', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8851,ariani,Não,24,OS_ENTREGUES_DIA,22,"[8851, 'ariani', 'Não']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
Entrega de Carne,,,33,OS_ENTREGUES_DIA,22,"['Entrega de Carne', '', '']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,22,"['OS', 'Parcelas', 'Valor Total']",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8754,8,1900,35,OS_ENTREGUES_DIA,22,"[8754, 8, 1900]",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8859,jocy,Não,15,OS_ENTREGUES_DIA,23,"[8859, 'jocy', 'Não']",2024-03-23 00:00:00,,suzano,mar_24.xlsx
8337,jocy,Sim,16,OS_ENTREGUES_DIA,23,"[8337, 'jocy', 'Sim']",2024-03-23 00:00:00,,suzano,mar_24.xlsx
8828,taty,Não,15,OS_ENTREGUES_DIA,25,"[8828, 'taty', 'Não']",2024-03-25 00:00:00,,suzano,mar_24.xlsx
8752,taty,Não,16,OS_ENTREGUES_DIA,25,"[8752, 'taty', 'Não']",2024-03-25 00:00:00,,suzano,mar_24.xlsx
8815,taty,Não,17,OS_ENTREGUES_DIA,25,"[8815, 'taty', 'Não']",2024-03-25 00:00:00,,suzano,mar_24.xlsx
8841,taty,Não,18,OS_ENTREGUES_DIA,25,"[8841, 'taty', 'Não']",2024-03-25 00:00:00,,suzano,mar_24.xlsx
8935,taty,Não,19,OS_ENTREGUES_DIA,25,"[8935, 'taty', 'Não']",2024-03-25 00:00:00,,suzano,mar_24.xlsx
8916,taty,Não,15,OS_ENTREGUES_DIA,26,"[8916, 'taty', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8859,jocy,Não,16,OS_ENTREGUES_DIA,26,"[8859, 'jocy', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8888,ariani,Não,17,OS_ENTREGUES_DIA,26,"[8888, 'ariani', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8900,ariani,Não,18,OS_ENTREGUES_DIA,26,"[8900, 'ariani', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8893,jocy,Não,19,OS_ENTREGUES_DIA,26,"[8893, 'jocy', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8894,jocy,Não,20,OS_ENTREGUES_DIA,26,"[8894, 'jocy', 'Não']",2024-03-26 00:00:00,,suzano,mar_24.xlsx
8867,ariani,Não,15,OS_ENTREGUES_DIA,27,"[8867, 'ariani', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8865,taty,Não,16,OS_ENTREGUES_DIA,27,"[8865, 'taty', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8866,jocy,Não,17,OS_ENTREGUES_DIA,27,"[8866, 'jocy', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8892,ariani,Não,18,OS_ENTREGUES_DIA,27,"[8892, 'ariani', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8942,jocy,Não,19,OS_ENTREGUES_DIA,27,"[8942, 'jocy', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8152,taty,Não,20,OS_ENTREGUES_DIA,27,"[8152, 'taty', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8144,jocy,Não,21,OS_ENTREGUES_DIA,27,"[8144, 'jocy', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8874,jocy,Não,22,OS_ENTREGUES_DIA,27,"[8874, 'jocy', 'Não']",2024-03-27 00:00:00,,suzano,mar_24.xlsx
8898,taty,Não,15,OS_ENTREGUES_DIA,28,"[8898, 'taty', 'Não']",2024-03-28 00:00:00,,suzano,mar_24.xlsx
8930,jocy,Não,16,OS_ENTREGUES_DIA,28,"[8930, 'jocy', 'Não']",2024-03-28 00:00:00,,suzano,mar_24.xlsx
8920,jocy,Não,17,OS_ENTREGUES_DIA,28,"[8920, 'jocy', 'Não']",2024-03-28 00:00:00,,suzano,mar_24.xlsx
8901,ariani,Não,18,OS_ENTREGUES_DIA,28,"[8901, 'ariani', 'Não']",2024-03-28 00:00:00,,suzano,mar_24.xlsx
4023,beth,Não,15,OS_ENTREGUES_DIA,29,"[4023, 'beth', 'Não']",2024-03-29 00:00:00,,suzano,mar_24.xlsx
8956,jocy,Não,15,OS_ENTREGUES_DIA,30,"[8956, 'jocy', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
8884,jocy,Não,16,OS_ENTREGUES_DIA,30,"[8884, 'jocy', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
8881,jocy,Não,17,OS_ENTREGUES_DIA,30,"[8881, 'jocy', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
8926,jocy,Não,18,OS_ENTREGUES_DIA,30,"[8926, 'jocy', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
8831,taty,Não,19,OS_ENTREGUES_DIA,30,"[8831, 'taty', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
8949,Taty,Não,20,OS_ENTREGUES_DIA,30,"[8949, 'Taty', 'Não']",2024-03-30 00:00:00,,suzano,mar_24.xlsx
10583,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,1,"[10583, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10595,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,1,"[10595, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10388,TATY,Não,17,OS_ENTREGUES_DIA,1,"[10388, 'TATY', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10568,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,1,"[10568, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10628,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,1,"[10628, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10569,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,1,"[10569, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10549,ROGÉRIO,Não,21,OS_ENTREGUES_DIA,1,"[10549, 'ROGÉRIO', 'Não']",2025-03-01 00:00:00,,suzano,mar_25.xlsx
10495,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,3,"[10495, 'ROGÉRIO', 'Não']",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10536,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,3,"[10536, 'ROGÉRIO', 'Não']",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10547,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,3,"[10547, 'ROGÉRIO', 'Não']",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10553,ROGÉRIO,Sim,18,OS_ENTREGUES_DIA,3,"[10553, 'ROGÉRIO', 'Sim']",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10597,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,3,"[10597, 'ROGÉRIO', 'Não']",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10531,TATY,Não,15,OS_ENTREGUES_DIA,5,"[10531, 'TATY', 'Não']",2025-03-05 00:00:00,,suzano,mar_25.xlsx
10636,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,5,"[10636, 'ROGÉRIO', 'Não']",2025-03-05 00:00:00,,suzano,mar_25.xlsx
10594,JOCY,Não,15,OS_ENTREGUES_DIA,6,"[10594, 'JOCY', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10600,TATY,Não,16,OS_ENTREGUES_DIA,6,"[10600, 'TATY', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10625,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,6,"[10625, 'ROGÉRIO', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10637,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,6,"[10637, 'ROGÉRIO', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10638,JOCY,Não,19,OS_ENTREGUES_DIA,6,"[10638, 'JOCY', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10639,JOCY,Não,20,OS_ENTREGUES_DIA,6,"[10639, 'JOCY', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10640,TATY,Não,21,OS_ENTREGUES_DIA,6,"[10640, 'TATY', 'Não']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
Entrega de Carne,,,28,OS_ENTREGUES_DIA,6,"['Entrega de Carne', '', '']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
OS,Parcelas,Valor Total,29,OS_ENTREGUES_DIA,6,"['OS', 'Parcelas', 'Valor Total']",2025-03-06 00:00:00,,suzano,mar_25.xlsx
10533,TATY,Não,15,OS_ENTREGUES_DIA,7,"[10533, 'TATY', 'Não']",2025-03-07 00:00:00,,suzano,mar_25.xlsx
10646,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,7,"[10646, 'ROGÉRIO', 'Não']",2025-03-07 00:00:00,,suzano,mar_25.xlsx
10345,TATY,Não,17,OS_ENTREGUES_DIA,7,"[10345, 'TATY', 'Não']",2025-03-07 00:00:00,,suzano,mar_25.xlsx
10327,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,8,"[10327, 'ROGÉRIO', 'Não']",2025-03-08 00:00:00,,suzano,mar_25.xlsx
10447,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,8,"[10447, 'ROGÉRIO', 'Não']",2025-03-08 00:00:00,,suzano,mar_25.xlsx
10610,JOCY,Não,17,OS_ENTREGUES_DIA,8,"[10610, 'JOCY', 'Não']",2025-03-08 00:00:00,,suzano,mar_25.xlsx
10611,JOCY,Não,18,OS_ENTREGUES_DIA,8,"[10611, 'JOCY', 'Não']",2025-03-08 00:00:00,,suzano,mar_25.xlsx
10647,JOCY,Não,19,OS_ENTREGUES_DIA,8,"[10647, 'JOCY', 'Não']",2025-03-08 00:00:00,,suzano,mar_25.xlsx
10449,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,10,"[10449, 'ROGÉRIO', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10603,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,10,"[10603, 'ROGÉRIO', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10624,TATY,Não,17,OS_ENTREGUES_DIA,10,"[10624, 'TATY', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10654,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,10,"[10654, 'ROGÉRIO', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10655,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,10,"[10655, 'ROGÉRIO', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10656,JOCY,Não,20,OS_ENTREGUES_DIA,10,"[10656, 'JOCY', 'Não']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
Entrega de Carne,,,27,OS_ENTREGUES_DIA,10,"['Entrega de Carne', '', '']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
OS,Parcelas,Valor Total,28,OS_ENTREGUES_DIA,10,"['OS', 'Parcelas', 'Valor Total']",2025-03-10 00:00:00,,suzano,mar_25.xlsx
10334,TATY,Sim,15,OS_ENTREGUES_DIA,11,"[10334, 'TATY', 'Sim']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10587,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,11,"[10587, 'ROGÉRIO', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10590,JOCY,Não,17,OS_ENTREGUES_DIA,11,"[10590, 'JOCY', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10620,TATY,Não,18,OS_ENTREGUES_DIA,11,"[10620, 'TATY', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10626,ARIANI,Não,19,OS_ENTREGUES_DIA,11,"[10626, 'ARIANI', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10627,ARIANI,Não,20,OS_ENTREGUES_DIA,11,"[10627, 'ARIANI', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10630,ROGÉRIO,Não,21,OS_ENTREGUES_DIA,11,"[10630, 'ROGÉRIO', 'Não']",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10510,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,12,"[10510, 'ROGÉRIO', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10618,TATY,Não,16,OS_ENTREGUES_DIA,12,"[10618, 'TATY', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10634,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,12,"[10634, 'ROGÉRIO', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10635,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,12,"[10635, 'ROGÉRIO', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10667,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,12,"[10667, 'ROGÉRIO', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10668,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,12,"[10668, 'ROGÉRIO', 'Não']",2025-03-12 00:00:00,,suzano,mar_25.xlsx
10619,TATY,Não,15,OS_ENTREGUES_DIA,13,"[10619, 'TATY', 'Não']",2025-03-13 00:00:00,,suzano,mar_25.xlsx
10617,TATY,Não,16,OS_ENTREGUES_DIA,13,"[10617, 'TATY', 'Não']",2025-03-13 00:00:00,,suzano,mar_25.xlsx
10072,TATY,Não,15,OS_ENTREGUES_DIA,14,"[10072, 'TATY', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10437,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,14,"[10437, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10548,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,14,"[10548, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10599,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,14,"[10599, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10650,TATY,Não,19,OS_ENTREGUES_DIA,14,"[10650, 'TATY', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10677,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,14,"[10677, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10678,ROGÉRIO,Não,21,OS_ENTREGUES_DIA,14,"[10678, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10680,ROGÉRIO,Não,22,OS_ENTREGUES_DIA,14,"[10680, 'ROGÉRIO', 'Não']",2025-03-14 00:00:00,,suzano,mar_25.xlsx
10552,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,15,"[10552, 'ROGÉRIO', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10676,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,15,"[10676, 'ROGÉRIO', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10631,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,15,"[10631, 'ROGÉRIO', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10588,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,15,"[10588, 'ROGÉRIO', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10662,TATY,Não,19,OS_ENTREGUES_DIA,15,"[10662, 'TATY', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10663,TATY,Não,20,OS_ENTREGUES_DIA,15,"[10663, 'TATY', 'Não']",2025-03-15 00:00:00,,suzano,mar_25.xlsx
10479,TATY,Não,15,OS_ENTREGUES_DIA,17,"[10479, 'TATY', 'Não']",2025-03-17 00:00:00,,suzano,mar_25.xlsx
10684,TATY,Não,16,OS_ENTREGUES_DIA,17,"[10684, 'TATY', 'Não']",2025-03-17 00:00:00,,suzano,mar_25.xlsx
10614,TATY,Não,15,OS_ENTREGUES_DIA,18,"[10614, 'TATY', 'Não']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10651,TATY,Sim,16,OS_ENTREGUES_DIA,18,"[10651, 'TATY', 'Sim']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10652,TATY,Não,17,OS_ENTREGUES_DIA,18,"[10652, 'TATY', 'Não']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10653,TATY,Não,18,OS_ENTREGUES_DIA,18,"[10653, 'TATY', 'Não']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10659,ROGÉRIO,Sim,19,OS_ENTREGUES_DIA,18,"[10659, 'ROGÉRIO', 'Sim']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10682,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,18,"[10682, 'ROGÉRIO', 'Não']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10687,TATY,Não,21,OS_ENTREGUES_DIA,18,"[10687, 'TATY', 'Não']",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10501,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,19,"[10501, 'ROGÉRIO', 'Não']",2025-03-19 00:00:00,,suzano,mar_25.xlsx
10681,TATY,Não,16,OS_ENTREGUES_DIA,19,"[10681, 'TATY', 'Não']",2025-03-19 00:00:00,,suzano,mar_25.xlsx
10686,TATY,Não,17,OS_ENTREGUES_DIA,19,"[10686, 'TATY', 'Não']",2025-03-19 00:00:00,,suzano,mar_25.xlsx
