os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem
1060,4,289.85,35,ENTREGA_CARNE,21,"[1060, 4, 289.85]",2024-12-21,,suzano2,dez_24.xlsx
838,2,390.0,35,ENTREGA_CARNE,16,"[838, 2, 390]",2024-02-16,,suzano2,fev_24.xlsx
964,5,1317.0,35,ENTREGA_CARNE,6,"[964, 5, 1317]",2025-02-06,SUZANO II,suzano2,fev_25.xlsx
1052,5,749.0,35,ENTREGA_CARNE,8,"[1052, 5, 749]",2025-02-08,SUZANO II,suzano2,fev_25.xlsx
1075,4,453.0,35,ENTREGA_CARNE,11,"[1075, 4, 453]",2025-02-11,SUZANO II,suzano2,fev_25.xlsx
1073,5,328.2,35,ENTREGA_CARNE,14,"[1073, 5, 328.2]",2025-02-14,SUZANO II,suzano2,fev_25.xlsx
807,2,470.0,35,ENTREGA_CARNE,18,"[807, 2, 470]",2024-01-18,,suzano2,jan_24.xlsx
805,3,660.0,36,ENTREGA_CARNE,18,"[805, 3, 660]",2024-01-18,,suzano2,jan_24.xlsx
832,5,390.0,35,ENTREGA_CARNE,24,"[832, 5, 390]",2024-01-24,,suzano2,jan_24.xlsx
840,2,400.0,35,ENTREGA_CARNE,27,"[840, 2, 400]",2024-01-27,,suzano2,jan_24.xlsx
1070,2,100.0,35,ENTREGA_CARNE,17,"[1070, 2, 100]",2025-01-17,SUZANO 2,suzano2,jan_25.xlsx
1050,6,1089.96,35,ENTREGA_CARNE,28,"[1050, 6, 1089.96]",2025-01-28,SUZANO 2,suzano2,jan_25.xlsx
946,10,1765.0,35,ENTREGA_CARNE,3,"[946, 10, 1765]",2024-07-03,,suzano2,jul_24.xlsx
956,5,407.0,35,ENTREGA_CARNE,12,"[956, 5, 407]",2024-07-12,,suzano2,jul_24.xlsx
953,8,1697.0,35,ENTREGA_CARNE,17,"[953, 8, 1697]",2024-07-17,,suzano2,jul_24.xlsx
952,8,1997.0,35,ENTREGA_CARNE,26,"[952, 8, 1997]",2024-07-26,,suzano2,jul_24.xlsx
928,1,197.0,35,ENTREGA_CARNE,11,"[928, 1, 197]",2024-06-11,,suzano2,jun_24.xlsx
915,7,1533.0,35,ENTREGA_CARNE,18,"[915, 7, 1533]",2024-05-18,,suzano2,mai_24.xlsx
934,7,449.0,35,ENTREGA_CARNE,31,"[934, 7, 449]",2024-05-31,,suzano2,mai_24.xlsx
863,4,551.2,35,ENTREGA_CARNE,1,"[863, 4, 551.2]",2024-03-01,,suzano2,mar_24.xlsx
864,7,495.18,35,ENTREGA_CARNE,2,"[864, 7, 495.18]",2024-03-02,,suzano2,mar_24.xlsx
861,7,1352.0,35,ENTREGA_CARNE,6,"[861, 7, 1352]",2024-03-06,,suzano2,mar_24.xlsx
874,2,477.0,35,ENTREGA_CARNE,8,"[874, 2, 477]",2024-03-08,,suzano2,mar_24.xlsx
862,1,72.0,35,ENTREGA_CARNE,13,"[862, 1, 72]",2024-03-13,,suzano2,mar_24.xlsx
871,6,101.7,36,ENTREGA_CARNE,13,"[871, 6, 101.7]",2024-03-13,,suzano2,mar_24.xlsx
873,7,825.0,35,ENTREGA_CARNE,15,"[873, 7, 825]",2024-03-15,,suzano2,mar_24.xlsx
876,4,337.0,35,ENTREGA_CARNE,22,"[876, 4, 337]",2024-03-22,,suzano2,mar_24.xlsx
881,5,477.0,35,ENTREGA_CARNE,23,"[881, 5, 477]",2024-03-23,,suzano2,mar_24.xlsx
1068,5,727.0,35,ENTREGA_CARNE,15,"[1068, 5, 727]",2025-03-15,,suzano2,mar_25.xlsx
1085,5,699.0,35,ENTREGA_CARNE,17,"[1085, 5, 699]",2025-03-17,,suzano2,mar_25.xlsx
788,2,100.0,35,ENTREGA_CARNE,1,"[788, 2, 100]",2023-11-01,,suzano2,nov_23.xlsx
773,4,470.0,35,ENTREGA_CARNE,9,"[773, 4, 470]",2023-11-09,,suzano2,nov_23.xlsx
801,3,400.0,35,ENTREGA_CARNE,16,"[801, 3, 400]",2023-11-16,,suzano2,nov_23.xlsx
768,4,360.0,35,ENTREGA_CARNE,17,"[768, 4, 360]",2023-11-17,,suzano2,nov_23.xlsx
988,8,924.0,35,ENTREGA_CARNE,7,"[988, 8, 924]",2024-11-07,,suzano2,nov_24.xlsx
1033,5,239.4,35,ENTREGA_CARNE,29,"[1033, 5, 239.4]",2024-11-29,,suzano2,nov_24.xlsx
757,8,475.0,35,ENTREGA_CARNE,5,"[757, 8, 475]",2023-10-05,,suzano2,out_23.xlsx
758,8,425.0,36,ENTREGA_CARNE,5,"[758, 8, 425]",2023-10-05,,suzano2,out_23.xlsx
757,8,900.0,35,ENTREGA_CARNE,6,"[757, 8, 900]",2023-10-06,,suzano2,out_23.xlsx
774,5,325.0,35,ENTREGA_CARNE,19,"[774, 5, 325]",2023-10-19,,suzano2,out_23.xlsx
779,4,270.0,35,ENTREGA_CARNE,25,"[779, 4, 270]",2023-10-25,,suzano2,out_23.xlsx
780,4,150.0,36,ENTREGA_CARNE,25,"[780, 4, 150]",2023-10-25,,suzano2,out_23.xlsx
781,2,120.0,37,ENTREGA_CARNE,25,"[781, 2, 120]",2023-10-25,,suzano2,out_23.xlsx
785,8,850.0,35,ENTREGA_CARNE,27,"[785, 8, 850]",2023-10-27,,suzano2,out_23.xlsx
786,8,850.0,36,ENTREGA_CARNE,27,"[786, 8, 850]",2023-10-27,,suzano2,out_23.xlsx
1001,3,700.0,35,ENTREGA_CARNE,5,"[1001, 3, 700]",2024-10-05,,suzano2,out_24.xlsx
1003,7,513.0,35,ENTREGA_CARNE,29,"[1003, 7, 513]",2024-10-29,,suzano2,out_24.xlsx
1014,5,766.0,35,ENTREGA_CARNE,31,"[1014, 5, 766]",2024-10-31,,suzano2,out_24.xlsx
1018,5,766.0,36,ENTREGA_CARNE,31,"[1018, 5, 766]",2024-10-31,,suzano2,out_24.xlsx
988,5,400.0,35,ENTREGA_CARNE,6,"[988, 5, 400]",2024-09-06,,suzano2,set_24.xlsx
990,5,667.0,35,ENTREGA_CARNE,16,"[990, 5, 667]",2024-09-16,,suzano2,set_24.xlsx
999,5,490.0,35,ENTREGA_CARNE,20,"[999, 5, 490]",2024-09-20,,suzano2,set_24.xlsx
