os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,vendedor_uuid,vendedor_nome_normalizado,canal_captacao_uuid,canal_captacao_nome,data_processamento,arquivo_origem_processado,loja_id,loja_nome
9723,6,550,36,ENTREGA_CARNE,5,"[9723, 6, 550]",2024-09-05 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9686,8,1800,35,ENTREGA_CARNE,6,"[9686, 8, 1800]",2024-09-06 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9625,6,810,36,ENTREGA_CARNE,6,"[9625, 6, 810]",2024-09-06 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9704,7,500,37,ENTREGA_CARNE,6,"[9704, 7, 500]",2024-09-06 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9716,6,720,35,ENTREGA_CARNE,9,"[9716, 6, 720]",2024-09-09 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9711,8,800,35,ENTREGA_CARNE,10,"[9711, 8, 800]",2024-09-10 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9728,8,1300,35,ENTREGA_CARNE,12,"[9728, 8, 1300]",2024-09-12 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9746,8,490,35,ENTREGA_CARNE,13,"[9746, 8, 490]",2024-09-13 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9725,6,999,35,ENTREGA_CARNE,18,"[9725, 6, 999]",2024-09-18 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9811,3,33,35,ENTREGA_CARNE,21,"[9811, 3, 33]",2024-09-21 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9750,10,1895,36,ENTREGA_CARNE,21,"[9750, 10, 1895]",2024-09-21 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9784,3,350,35,ENTREGA_CARNE,25,"[9784, 3, 350]",2024-09-25 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9814,1,100,36,ENTREGA_CARNE,25,"[9814, 1, 100]",2024-09-25 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9814,6,552,37,ENTREGA_CARNE,25,"[9814, 6, 552]",2024-09-25 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9864,6,1000,35,ENTREGA_CARNE,30,"[9864, 6, 1000]",2024-09-30 00:00:00,,suzano,set_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11615,6,625,35,ENTREGA_CARNE,5,"[11615, 6, 625]",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11606,,ANEXA 11615,36,ENTREGA_CARNE,5,"[11606, '', 'ANEXA 11615']",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11475,3,240,35,ENTREGA_CARNE,10,"[11475, 3, 240]",2025-09-10 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11705,6,790,35,ENTREGA_CARNE,12,"[11705, 6, 790]",2025-09-12 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11711,6,640,35,ENTREGA_CARNE,17,"[11711, 6, 640]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11712,8,1050,36,ENTREGA_CARNE,17,"[11712, 8, 1050]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11734,10,1310,37,ENTREGA_CARNE,17,"[11734, 10, 1310]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11584,6,300,35,ENTREGA_CARNE,18,"[11584, 6, 300]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11750,6,750,36,ENTREGA_CARNE,18,"[11750, 6, 750]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11791,6,310,35,ENTREGA_CARNE,19,"[11791, 6, 310]",2025-09-19 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11494,9,1539,35,ENTREGA_CARNE,22,"[11494, 9, 1539]",2025-09-22 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11818,5,390,35,ENTREGA_CARNE,23,"[11818, 5, 390]",2025-09-23 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11871,4,450,35,ENTREGA_CARNE,24,"[11871, 4, 450]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11852,3,799,36,ENTREGA_CARNE,24,"[11852, 3, 799]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11797,4,1021,35,ENTREGA_CARNE,26,"[11797, 4, 1021]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11800,7,459,36,ENTREGA_CARNE,26,"[11800, 7, 459]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
